UUID,REF,LCX,KEYWORDS,RCX,lemma_bfm,pos_bfm
22c457e4-9857-4f53-bbbb-5d3b5c813f86,"GuillMachFortuneH, p. 31, v. 839",yeus ; Et puis je m' assis ; car li lieus Ou einsi m' estoie,arrivez,"Me sambloit estre moult privez . Lors pris a penser durement , En moy blasmant",VERppe,|ariver|arriver|
05447882-175e-4bea-8d7c-f102bc003a8a,"Berin1, p. 119",. Ycelle terre de Gamel si estoit moult prouchaine de la cité ou Berinus estoit,arrivez,", ainsi comme vous avez oÿ , laquelle cité avoit a nom Blandie , qui",VERppe,|ariver|arriver|
04005f72-f4bb-42eb-bb80-94c2b92b7cad,"Berin2, p. 140","a lui , qui lui compta et dist que le conte estoit ja venus et",arrivé,"ou champ , armé de toutes armes , et a requise la bataille , ou",VERppe,|arriver|
d0b45b5f-3953-4055-ba25-288fd99b7731,"Berin2, p. 165",pour la nouvelle qu' il avoit oÿe de ce que l' empereur de Romme estoit,arrivé,"en sa terre , en grant compaignie de gens d' armes . Lors que les",VERppe,|arriver|
ee915f8e-26ca-4c92-8109-b77cb2a8eb92,"Berin2, p. 168","saroie deviser , si s' en vindrent tout droit au port ou l' empereur estoit",arrivez,"et descendus . Lors que Ypamador choisi l' empereur , il se laissa cheoir a",VERppe,|ariver|arriver|
c066bd38-11b8-4c3f-88f7-aa0b8539aa0f,"Berin2, p. 170","et saisine sa mere , sanz nul debat . Quant l' empereur fut venuz et",arrivé,"a Romme , il y sejourna un temps en grant leesce et tindrent lui et",VERppe,|arriver|
34f3f937-268a-492f-b193-7560232bc5bc,"Berin2, p. 175","et sanz raison . Si vous mande l' empereur , qui en cest païs est",arrivez,"atout son effort , que vous a son compaignon rendez sa terre et l' en",VERppe,|ariver|arriver|
526c87b7-69df-45c0-aaef-7e9d8b161a5f,"regcrim1, p. 127","dès ledit temps , en ladite ville d' Aucerre . Et dist que , lui",arrivé,"à Paris , il se loga en la rue de Mortellerie , à Paris ,",VERppe,|arriver|
fbdb2161-b12c-414d-bbf3-586bb655a35c,"regcrim1, p. 219","ladite ville de Chartres , environ IIIJ ou VJ jours après ce qu' ilz furent",arrivez,pour ouvrer en ladite ville de Chartres . Et autre chose ne voult cognoistre .,VERppe,|ariver|arriver|
35b74d28-db10-4f78-bf16-b2ee8f34a5c5,"regcrim1, p. 341","et s' en vint oudit hostel d' Alençon , ouquel , quant elle y fu",arrivée,", vit les gens estans illec dansser bien et longuement ; et après ce qu'",NOMcom,|arrivée|
9bd3a1fd-bc94-4a3c-be71-20f333a5543f,"regcrim1, p. 521","est record , auquel lieu le roy estoit . Et le landemain qu' il fu",arrivé,"audit Saint-Germain , vint parler à lui qui parle un nommé Le Rousselet , clerc",VERppe,|arriver|
3552f82d-6d42-425b-9b8d-2cb725bb4624,"regcrim1, p. 522","depposé . Dit avecques ce , que environ six jours après ce qu' il fu",arrivé,"audit lieu de Saint-Germain en Laye , et que le roy y estoit , il",VERppe,|arriver|
58418646-2849-4e6c-91f3-143c2d438380,"regcrim1, p. 537",", et vint à Paris en sondit hostel , et aussy tost qu' il fu",arrivé,"en sondit hostel , pour ce que l' en disoit communement que ledit Breton avoit",VERppe,|arriver|
c7fa2308-38d4-4638-87bc-8946836989ef,"regcrim2, p. 138",", l' un après l' autre , et incontinent après ce que ledit prisonnier fu",arrivé,"avec eulx , trois autres compaignons , faignans que ilz ne cognoissoient li uns l'",VERppe,|arriver|
b0bf706c-3795-43d5-b462-4f5732bee194,"regcrim2, p. 214",", çaintures et livret , et la croix d' argent il avoit achatée , lui",arrivé,"à Paris , c' est assavoir hier sur le soir , à un orfevre demourant",VERppe,|arriver|
961f0095-0398-4d73-b0b1-d8c6a4a0d8be,"regcrim2, p. 283","en sondit hostel , duquel elle estoit partie ; et tantost que elle y fu",arrivée,", iceulx Laisné et Hermite vindrent à elle et lui demanderent que ladite femme lui",NOMcom,|arrivée|
5f088d87-7950-4e01-9848-2bdedcdac461,"regcrim2, p. 356","admenerent en Greve devant lesdiz Vasselin et Guillemin Maupoint , et sytost que il fu",arrivé,"devant eulx , iceulx Vasselin et Guillemin Maupoint appellerent lui qui deppose , en disant",VERppe,|arriver|
5b39440c-27de-48f6-9b05-f746048a8581,"melusine, p. 97","mort , et pluseurs navrez d' une partie et d' autre . Trestout l' ost",arrivoit,a ce lez ou l' escarmouche estoit . Alors fu le messaige mis hors par,VERcjg,|arriver|
bfd56989-9ce2-46e6-a9dc-e59d73ee390e,"melusine, p. 101","pas l' autre plain pousse . Mais avant qu' ilz venissent au pont , furent",arrivez,"bien VJ. mille chevaliers Sarrasins , qui fort approuchoient noz gens , et les avoient",VERppe,|ariver|arriver|
3764dfe9-20f5-4e15-b21a-22e98066d700,"melusine, p. 114","que les enfans de Lusignen furent oncques nez , et l' eure que ilz estoient",arrivez,ou pays ; et l' autre partie faisoient grant doulour pour la blesseure du roy,VERppe,|ariver|arriver|
917972bb-31b3-4299-8935-897cd468ea5b,"melusine, p. 126",roy son pere . Et lui avoit on compté les nouvelles des vaisseaux qui estoient,arrivez,", et aussi quelles gens c' estoient , et que le roy son pere les",VERppe,|ariver|arriver|
42e58110-b74d-46a5-a506-bcb7695a9460,"melusine, p. 135",« Menez moy le plus court ou je puisse veoir le port ou Sarrasins sont,arrivez,". » Et cellui le maine , environ demie lieue , sur une haulte montaigne",VERppe,|ariver|arriver|
fb967fee-b5aa-4b76-b8e5-6e584bd246bb,"melusine, p. 143",et regarde en la mer et voit tant gallees et tant maint grant vaissel qui,arrivoient,"au port , et ot ces trompectes sonner et instrumens de pluseurs sons . Lors",VERcjg,|arriver|
6965b83d-878c-4100-8fa2-7711c6732108,"melusine, p. 220","qui fort escarmouchoit le navire des Sarrasins , qui riens ne savoient que Gieffroy feust",arrivez,"sur terre , car ilz avoient prins le large et le parfont du port .",VERppe,|ariver|arriver|
bab318e5-4319-4fd5-b43f-7f47a9a5576f,"melusine, p. 221",large et le parfont du port . Et le roy et l' admiral s' estoient,arrivez,"dessoubz a l' estroit , qui estoit bien aaisiez a prendre terre , voire petit",VERppe,|ariver|arriver|
b6b4ad9c-cae3-4005-b53d-b9bdece0c55a,"menagier, p. 44a","un baston , lui dist : « Je vueil que si tost que nous serons",arrivez,", et sans dire autre chose que devant nous tous , vous direz a vostre",VERppe,|ariver|arriver|
18a6fbf5-e9ec-4a9a-8216-5f597051d8de,"maniere1396, p. 9",Deux heurez aprés mydy . Donques il serra bien pres noet avant que nous serrons,arrivez,"a Parys . Mon seignour , vous y vendrés bien par temps , s' il",VERppe,|ariver|arriver|
527842da-71bf-4d75-9044-ef5a2cbca31a,"anglure, p. 7",Alexandria . Illec n' abite nulz . Mais assés tost apprès que nous feusmes illec,arrivés,", nous vindrent hommes et femmes qui aporterent pain fretz , gelines , raisins et",VERppe,|arriver|
14b0d2f5-1de6-4e53-aaad-81087e3aaeac,"anglure, p. 84","Car , ainsi come dit est devant , tantost qu' il sceut que nous fusmes",arrivez,"a Limeso et que nous aviens desir de le veoir , il nous envoya chevaulx",VERppe,|ariver|arriver|
53aadb9e-1d07-4ae6-8b24-bfad6864679b,"baye2, p. 167","armes , estoit venu à tout ses gens d' armes devant Paris , et estoit",arrivé,"entre Chaluiau et Montmartre , comme en bataille . Et disoit l' en que les",VERppe,|arriver|
f62edab8-f7c0-4f80-89e1-c136fc8391bd,"maniere1415, p. 70",le jeody prochein aprés le feste de Seint Martyn envers Loundres . Et ils sount,arrivez,"a Dovere , et toutz lez gentz de Kent et d' Essexe suffisaunt surrount moustrés",VERppe,|ariver|arriver|
4539ef54-1155-4020-808d-7b6d49de59ec,"jouvencel1, p. 84","à la Vannais , où ilz trouverent le sire de Roqueton , lequel estoit ja",arrivé,et là attendoit le cappitaine de Luc . Si lui dirent qu' il advertisse le,VERppe,|arriver|
325fc448-51f2-40f9-bef8-53102e978dd4,"jouvencel1, p. 104","arrester jusques au lieu de la repeue . Et , quant le Mareschal y sera",arrivé,", vous , Gervaise , et moy arresterons ung pou derrière tant qu' il ait",VERppe,|arriver|
dbc04693-6f2e-4fa4-a9bc-ae472431c912,"jouvencel1, p. 179","les cappitaines de peine à tenir leurs gens . Et , quant les logeurs estoient",arrivez,"au logeiz , fut - en en ville , villaige ou aux champs , chascun",VERppe,|ariver|arriver|
9eb15d20-8064-4b78-8ef3-68216353c420,"jouvencel1, p. 179","ou sur ung buisson , si aux buyssons estoit . Et , quant la puissance",arrivoit,", chascun regardoit amont et aval , et , là où ilz véoient l' enseigne",VERcjg,|arriver|
1115bf01-532e-46bb-a361-f71e07f3c95c,"jouvencel1, p. 183",Dit le conte de Parvanchières : « Nous nous attendions à les combatre dès l',arrivée,". » Or dit lors chascun : « Monseigneur , vous ne le povez faire",NOMcom,|arrivée|
ad59e5d9-b62f-4298-992a-a4f53693c1cd,"jouvencel1, p. 200",. Et povez choisir tel parti qu' il vous plaira ; mais communement à l',arrivée,"de leur retraicte est le meilleur . Car , comme je vous ay dit ,",NOMcom,|arrivée|
e0eaaac4-a831-4820-9239-6e6a4f7ffa33,"jouvencel2, p. 85","le XVe jour du moys venu que tous les nobles , cappitaines et autres furent",arrivez,"à Crathor ; le Jouvencel ala au devant d' eulx , les recueillist et fit",VERppe,|ariver|arriver|
ea3411ea-7f1d-473f-9315-f63e8faf4d6f,"jouvencel2, p. 92",bonne grosse tourbe de gens le plus serré qu' il povoit ; car à l',arrivée,"de la place sont les grans perilz et dangiers . Et ainsi , comme le",NOMcom,|arrivée|
9874f1d2-8772-46b2-976e-cad8bbc138a1,"jouvencel2, p. 95","Baudouyn , qui avoit esté pris en ceste course , et , ainsi qu' il",arrivoit,"à Crathor , il dit tout bas à ung de la garnison qu' il congnoissoit",VERcjg,|arriver|
c823a3ab-a9fd-4bb3-bae2-f6ea15ca8061,"jouvencel2, p. 103","quant il vous verra si prez de lui . Cela fait , se à l'",arrivée,"vous y povez trouver aucun avantaige de faire ung bon coup , faictes le y",NOMcom,|arrivée|
a8dfbda9-7381-49bd-81b3-28895f5f3bbe,"jouvencel2, p. 121",le conte d' Orte et Guillaume Bocqueton les prisoient beaucoup . Et quant Gervaise fut,arrivé,"devers le Jouvencel , le Jouvencel fut moult joyeux et dist : « Gervaise ,",VERppe,|arriver|
12ac04c4-67e7-4824-b28a-49beda603d7e,"jouvencel2, p. 130",besoing qu' il arrivast à ceste heure - là atout son armée . à son,arrivée,", ses gens , qui estoient devant , prindrent couraige ; ses ennemyz se esbahirent",NOMcom,|arrivée|
0e92afa9-2ce1-4fda-bca0-a6cddaba2a00,"jouvencel2, p. 134",". Aprez qu' on eust despesché Estance le herault , vous fault parler de l'",arrivée,"du herault Crathor , lequel a tant chevauchié par ses journées qu' il est arrivé",NOMcom,|arrivée|
c0579834-21f5-4348-bb0d-40f6c45a42b2,"jouvencel2, p. 134","arrivée du herault Crathor , lequel a tant chevauchié par ses journées qu' il est",arrivé,"devers le Roy et lui a presentées les lettres du Jouvencel , ainsi qu' il",VERppe,|arriver|
830e2771-e572-409c-9044-392494a752e6,"jouvencel2, p. 146","Parvanchières qu' il s' avançast ; ce qu' il fist . Et , à l'",arrivée,", le conte de Parvanchières vit le Jouvencel et sa compaignie à pié devant le",NOMcom,|arrivée|
80512047-4b8a-4b0a-9f5f-08d36a618879,"jouvencel2, p. 146","fut midi ou plus avant que le Roy arrivast ; et , quant il fust",arrivé,", il sceut et vit que le duc Baudouin n' estoit point encores rebouté dedans",VERppe,|arriver|
fadd3c0e-c21b-41f8-8cbb-83eec63cd697,"jouvencel2, p. 189","loua à son povoir . Il trouva trois cappitaines du duc Baudouin , qui estoient",arrivez,"ce soir , c' est assavoir : messire Guillaume Boucqueton , ung nommé Herlaud et",VERppe,|ariver|arriver|
4c122431-d26c-4ca0-a204-51c6dc513fb7,"jouvencel2, p. 247","Amydas , assez prez de là où estoit ce cappitaine . Ainsi qu' il fut",arrivé,"en la ville , ne se voullut point donner de sejour , affin que ce",VERppe,|arriver|
30202c73-2033-4f5c-b343-4c866186d143,"jehpar, p. 7",la responce que luy avoient faicte les barons d' Espaigne . Quant ledict herault fut,arrivé,"a Paris , il s' en alla tout droit au palaix descendre de son cheval",VERppe,|arriver|
ffe75787-684c-4829-baa6-abf516f013d3,"jehpar, p. 19","avoient besongné touchant la matiere . Le conte de Lencastre respondit , comme eulx estre",arrivez,"en Espaigne , en parlerent au roy et a la royne , « lesquelz nous",VERppe,|ariver|arriver|
7e999025-a37b-47ba-a6e7-2079d0e8dff4,"jehpar, p. 22",". Si le trouverent couché , mais dès incontinent qu' il sceut qu' ilz furent",arrivez,", les envoya querir , et les fit venir jusques a son lit pour savoir",VERppe,|ariver|arriver|
f6483e90-2e10-4fa3-a215-87cc0c253c5f,"jehpar, p. 24","chariotz , que tous les jours sçauront de mes nouvelles . Et quant je seray",arrivé,"de par dela , selon que je verray la matiere d' espouser ou non ,",VERppe,|arriver|
085f3846-558c-4b13-b09a-0a83e993d8be,"jehpar, p. 33",d' hostelz alloient tousjours devant a celle fin que tout fut prest quant il seroit,arrivé,", ce que le roy d' Angleterre ne faisoit pas , pour ce luy failloit",VERppe,|arriver|
8f962760-7f34-480b-8d30-93c37ab6e8f2,"jehpar, p. 33","il trouvoit par les hostelleries , qui souvent estoient mal acostrees . Quant ilz furent",arrivez,au près de la ville chascun s' en alla en son logis avec leur compaignie,VERppe,|ariver|arriver|
672eded9-2acc-4a56-9be0-51b515c42a1a,"jehpar, p. 40",", et comme Jehan de Paris et ses gens passerent ardyment . Quant ilz furent",arrivez,"auprès de la riviere , le roy d' Angleterre et ses gens qui estoient devant",VERppe,|ariver|arriver|
425b07b0-3f31-40bc-9ead-fe49f9ab1ef5,"jehpar, p. 45",a table et toute la baronnie . Si fut dit au roy qu' il estoit,arrivé,"deux heraulx les mieulx en point qu' ilz eussent oncques veuz , « que se",VERppe,|arriver|
f1a1fd4b-903b-4851-8f72-8afce1fa0c2c,"jehpar, p. 60","Dieu , dit le cappitaine , vous direz bien aultre chose avant qu' il soit",arrivé,". » Si passa oultre , menant ses gens le petit pas , deux a",VERppe,|arriver|
7a1846fb-8163-4874-9f3f-1fb813544ce5,"jehpar, p. 62","Tous furent espouventez , car tous ceulx , comme ilz disoient , ainsi comme ilz",arrivoient,", on prenoit leurs chevaulx , et se mectoient en belle bataille , en moult",VERcjg,|arriver|
4ab8648c-7c50-4e9c-bf52-4d02e07ff904,"jehpar, p. 69","en va querir le chancellier , lequel incontinant il amena . Et quant il fut",arrivé,", il demanda audict conte : « Que demandez vous , vous aultres messeigneurs ?",VERppe,|arriver|
a90d680d-75d0-4a52-abc8-1ed8d6ee4b5d,"jehpar, p. 69","qui point ne l' amaine . » Comment le conte de Quarion , luy estre",arrivé,"devant le roy d' Espaigne , luy fit la responce de ce que avoit fait",VERppe,|arriver|
09d1b367-be86-4de1-a91d-b409f56ab020,"jehpar, p. 72","de gensdarmes , ne point ne faisoient semblant de eulx desarmer . Quant ilz furent",arrivez,"devant le logis , si trouverent le cappitaine de la garde , qui a merveilles",VERppe,|ariver|arriver|
c902d76a-a7f6-47fc-b259-c0a8c7784057,"jehpar, p. 78",la salle ou estoient les seigneurs et dames qui luy vindrent au devant . Estre,arrivé,", Jehan de Paris , entre les deux roys d' Espaigne et d' Angleterre ,",VERppe,|arriver|
3d30031f-30b7-4375-b5e8-4f19b9959762,"commyn1, p. 4","et fut l' an mil quatre cens soixante quatre . Quelque trois jours après ,",arrivèrent,"audit lieu de Lisle les embassadeurs du roy , où estoit le conte d' Eu",VERcjg,|arriver|
170d71eb-64b4-42d5-9326-f3bab823bad3,"commyn1, p. 17",la rivière et loger au pont Sainct Clou . Le lendemain qu' il y fut,arrivé,", luy vindrent nouvelles d' une dame de ce royaulme qui lui escrivoit de sa",VERppe,|arriver|
d71ffbad-bc77-4ffe-97eb-f2478fd5b82e,"commyn1, p. 22",du matin ; et desja y avoit cinq ou six enseignes du roy qui estoyent,arrivées,au long d' un grant fossé qui estoit entre les deux bandes . Encores estoit,VERppe,|arriver|
fd234d81-626c-4955-8b91-a639fb8c75f8,"commyn1, p. 39",la ville d' Estampes pour l' entreprinse qu' ilz appelloient le bien publicque . Là,arrivèrent,"messire Charles de France , lors duc de Berry , seul frère du roy ,",VERcjg,|arriver|
291a408e-43a6-4eec-870d-4a80dd373942,"commyn1, p. 40",", là où il veoit qu' il estoit necessaire . Le premier soir que furent",arrivéz,"tous ses seigneurs dessusdictz audict Estampes , se contèrent des nouvelles l' un à l'",VERppe,|arriver|
04e6fcc0-c554-4544-9b91-9fca55561f18,"commyn1, p. 45",sans nul besoing qu' il en soit . 1 . Passage de la Seine et,arrivée,"de Jean de Calabre . - Ainsi comme il avoit esté conclud , tous ces",NOMcom,|arrivée|
625bb4c3-c442-41ba-8b7c-00be9e7760bf,"commyn1, p. 55",", et est temps que je retourne au myen . Dès que ces seigneurs furent",arrivéz,"devant Paris , commancèrent tous à practiquer leans et à promectre offices et biens et",VERppe,|arriver|
0bd28840-95d1-4a30-b61f-d0d6cb4e437f,"commyn1, p. 72","combattre , mais ceste fois chascun se y actendoit . Et sur ce bruyt ,",arrivèrent,"les ducs de Berry et de Bretaigne , que jamais ne vey arméz que ce",VERcjg,|arriver|
d8f5fbc5-c173-44e8-9c68-590bb419d95c,"commyn2, p. 97","la vengeance fut cruelle sur eulx . Le lendemain que la ville fut prinse ,",arrivèrent,"les Liégeoys en grande compaignie pour les secourir contre leur promesse , car ilz s'",VERcjg,|arriver|
ff945d6c-203c-49be-9c7c-00bd2d911bec,"commyn2, p. 101",", qui est ou pays de Brabant et sur les marches du Liége . Là",arrivèrent,"devers luy le conte de Sainct Pol , connestable de France , qui pour lors",VERcjg,|arriver|
1a3cf05d-ed61-4ee2-9dc9-39655f83e507,"commyn2, p. 127",il leur avoit esté accordé en Bourgongne et promis à l' heure qu' ilz y,arrivèrent,", et aussi qu' ilz estoient prestz à le servir envers tous et contre tous",VERcjg,|arriver|
5dcc2db5-3061-4a55-a3e2-d421df89d4d9,"commyn2, p. 128",a esté parlé en ces presens memoires . Tost fut le roy adverty de l',arrivée,de tous ces gens dessus nomméz et de l' abillement en quoy ilz estoient arrivéz,NOMcom,|arrivée|
abdd2e0d-fec0-42f1-9228-0f56a66a2417,"commyn2, p. 128",arrivée de tous ces gens dessus nomméz et de l' abillement en quoy ilz estoient,arrivéz,". Et en entra en grand paour , et envoya prier le duc de Bourgongne",VERppe,|arriver|
